Size	Wait in Queue	Total Wait	TurnAround
7	    92		   8406		   99

14	    149		   8463		   163

7	    163		   8477		   170

14	    215		   8529		   229

7	    229		   8543		   236

59	    412		   8591		   471

27	    278		   8592		   305

28	    302		   8616		   330

28	    327		   8641		   355

60	    488		   8667		   548

60	    367		   8681		   427

60	    379		   8693		   439

60	    394		   8708		   454

14	    61		   8754		   75

7	    75		   8768		   82

14	    135		   8828		   149

7	    149		   8842		   156

14	    204		   8897		   218

7	    218		   8911		   225

28	    248		   8941		   276

28	    272		   8965		   300

29	    297		   8990		   326

61	    324		   9017		   385

61	    334		   9027		   395

61	    347		   9040		   408

14	    68		   9085		   82

7	    82		   9099		   89

14	    141		   9158		   155

7	    155		   9172		   162

14	    210		   9227		   224

7	    224		   9241		   231

14	    274		   9291		   288

29	    288		   9305		   317

29	    311		   9328		   340

30	    336		   9353		   366

30	    362		   9379		   392

61	    372		   9389		   433

62	    385		   9402		   447

62	    401		   9418		   463

7	    0		   9438		   7

15	    67		   9505		   82

7	    82		   9520		   89

15	    145		   9583		   160

7	    160		   9598		   167

15	    219		   9657		   234

7	    234		   9672		   241

30	    307		   9745		   337

30	    327		   9765		   357

31	    349		   9787		   380

31	    373		   9811		   404

62	    382		   9820		   444

62	    394		   9832		   456

63	    408		   9846		   471

63	    425		   9863		   488

15	    51		   9883		   66

7	    66		   9898		   73

15	    138		   9970		   153

63	    153		   9985		   216

7	    71		   10012		   78

15	    135		   10076		   150

8	    150		   10091		   158

15	    212		   10153		   227

8	    227		   10168		   235

15	    284		   10225		   299

8	    299		   10240		   307

31	    440		   10272		   471

31	    356		   10297		   387

32	    383		   10324		   415

32	    411		   10352		   443

63	    439		   10380		   502

64	    449		   10390		   513

64	    462		   10403		   526

64	    478		   10419		   542

15	    62		   10465		   77

8	    77		   10480		   85

15	    130		   10533		   145

8	    145		   10548		   153

32	    153		   10556		   185

32	    186		   10589		   218

65	    198		   10601		   263

Number of Processes: 500
Total time: 10.615 seconds
Average Wait in Ready Queue: 0.165614 seconds
Average Total Wait: 4.684688 seconds
