Size	Wait in Queue	Total Wait	TurnAround
61	    778		   9157		   839

14	    343		   9218		   357

14	    357		   9232		   371

14	    371		   9246		   385

61	    385		   9260		   446

62	    446		   9321		   508

62	    508		   9383		   570

30	    124		   9445		   154

7	    154		   9475		   161

30	    161		   9482		   191

15	    191		   9512		   206

15	    15		   9527		   30

7	    30		   9542		   37

31	    37		   9549		   68

7	    68		   9580		   75

62	    266		   9587		   328

62	    328		   9649		   390

15	    199		   9711		   214

31	    15		   9726		   46

7	    46		   9757		   53

31	    53		   9764		   84

7	    84		   9795		   91

63	    91		   9802		   154

63	    353		   9865		   416

15	    217		   9928		   232

15	    232		   9943		   247

31	    15		   9958		   46

8	    46		   9989		   54

32	    54		   9997		   86

8	    86		   10029		   94

32	    94		   10037		   126

8	    126		   10069		   134

63	    366		   10077		   429

15	    197		   10140		   212

15	    212		   10155		   227

15	    227		   10170		   242

63	    673		   10185		   736

64	    305		   10248		   369

64	    369		   10312		   433

32	    191		   10376		   223

8	    223		   10408		   231

32	    231		   10416		   263

15	    263		   10448		   278

15	    278		   10463		   293

8	    15		   10478		   23

64	    301		   10486		   365

65	    365		   10550		   430

Number of Processes: 500
Total time: 10.615 seconds
Average Wait in Ready Queue: 0.16632 seconds
Average Total Wait: 4.5944840000000005 seconds
